filename,psnr,ssim,deltaE2000_mean,deltaE2000_std
Places365_val_00000182.jpg,27.99563060543853,0.9839713,8.918851852416992,5.404383182525635
Places365_val_00000183.jpg,23.560609058687973,0.9549475,8.967517852783203,5.063840866088867
Places365_val_00000184.jpg,22.89110907512171,0.96457404,13.56899356842041,6.108879566192627
Places365_val_00000187.jpg,23.983324921111084,0.95428705,11.974693298339844,5.982018947601318
Places365_val_00000189.jpg,26.630500010465067,0.946212,6.971427917480469,4.345219612121582
Places365_val_00000201.jpg,18.793467879005668,0.8803919,15.753634452819824,5.411798000335693
Places365_val_00000206.jpg,22.674164318641402,0.941498,11.182781219482422,5.068537712097168
Places365_val_00000210.jpg,23.86199670576886,0.9436806,7.007164001464844,4.814472675323486
Places365_val_00000214.jpg,24.915704667094868,0.9800718,10.619172096252441,4.404468059539795
Places365_val_00000215.jpg,16.65704679010911,0.8440446,17.50137710571289,9.42516803741455
Places365_val_00000224.jpg,21.228821222577597,0.9126099,12.391124725341797,6.853137016296387
Places365_val_00000225.jpg,28.059146338134973,0.9725613,5.769919395446777,4.052483558654785
Places365_val_00000226.jpg,23.08027478608251,0.9163647,11.339347839355469,6.247191905975342
Places365_val_00000232.jpg,29.48198941809396,0.9766447,6.002788543701172,3.1498396396636963
Places365_val_00000236.jpg,30.816455624512628,0.9815032,5.414796829223633,3.285705804824829
Places365_val_00000240.jpg,23.199313073153718,0.9458351,12.469603538513184,5.759298324584961
Places365_val_00000254.jpg,31.33551321981992,0.9728934,4.263497829437256,2.699828863143921
Places365_val_00000256.jpg,28.699664486520618,0.9766602,6.883517265319824,3.971400499343872
Places365_val_00000258.jpg,22.61362369880004,0.93027574,11.636497497558594,5.841457843780518
Places365_val_00000260.jpg,25.982048661804704,0.96292573,12.386480331420898,6.103399276733398
Places365_val_00000271.jpg,21.39142966675361,0.9638214,11.889843940734863,4.710235595703125
Places365_val_00000280.jpg,22.33205948136265,0.9582023,12.765748977661133,2.759336471557617
Places365_val_00000281.jpg,19.184244765785465,0.8987834,13.787773132324219,3.839711904525757
Places365_val_00000282.jpg,16.902888107165403,0.87579316,10.129657745361328,5.3197784423828125
Places365_val_00000295.jpg,28.863235241741005,0.97143865,6.993769645690918,4.064840793609619
Places365_val_00000296.jpg,26.771994753751812,0.98275995,7.528619766235352,4.282373428344727
Places365_val_00000302.jpg,29.02060570725383,0.98319,6.512901306152344,3.520674705505371
Places365_val_00000314.jpg,25.172395640861083,0.9559017,10.600471496582031,5.11403226852417
Places365_val_00000316.jpg,23.13411286659463,0.9649742,12.620125770568848,6.193127155303955
Places365_val_00000322.jpg,26.449175312347325,0.9728689,6.837347984313965,5.092010974884033
Places365_val_00000335.jpg,29.380556326486396,0.97915083,6.291778564453125,4.231976509094238
Places365_val_00000338.jpg,13.339375206476463,0.73659176,14.309282302856445,6.413969993591309
Places365_val_00000344.jpg,22.18928250258225,0.9547887,10.276304244995117,7.268929481506348
Places365_val_00000350.jpg,27.07844083113208,0.95605534,6.447556495666504,4.729884624481201
Places365_val_00000352.jpg,29.160718285951297,0.9622419,5.437310218811035,3.6641926765441895
Places365_val_00000359.jpg,26.576482470205626,0.9595599,7.559825420379639,4.156044960021973
Places365_val_00000366.jpg,27.686095823918798,0.9565869,6.915745735168457,3.5085504055023193
Places365_val_00000367.jpg,19.379208661756802,0.76423645,14.998564720153809,5.671216011047363
Places365_val_00000369.jpg,21.099405879154784,0.93027824,12.424320220947266,5.502045154571533
Places365_val_00000370.jpg,33.9170511791569,0.9817384,3.6371712684631348,3.0122838020324707
Places365_val_00000374.jpg,31.279829718564947,0.98679924,5.321852684020996,3.1000218391418457
Places365_val_00000386.jpg,24.23537666224594,0.9631713,9.974512100219727,4.933449745178223
Places365_val_00000398.jpg,27.37754804069132,0.95483404,7.671832084655762,4.5679240226745605
Places365_val_00000403.jpg,25.273861795812742,0.95318526,8.667044639587402,5.910159587860107
Places365_val_00000410.jpg,20.83659244374845,0.83694285,12.441015243530273,7.892355918884277
Places365_val_00000415.jpg,36.422031596826216,0.9544594,2.368809461593628,2.0690488815307617
Places365_val_00000416.jpg,23.799292305906086,0.94219184,9.290481567382812,4.5098371505737305
Places365_val_00000422.jpg,29.65911511355091,0.9801035,5.709538459777832,3.0626933574676514
Places365_val_00000423.jpg,24.87626442180438,0.9522545,10.58039665222168,5.339909553527832
Places365_val_00000430.jpg,25.78461049522939,0.9624715,9.648043632507324,6.353344440460205
Places365_val_00000431.jpg,23.125127409381776,0.9547016,7.918286323547363,5.159569263458252
Places365_val_00000442.jpg,19.8182518401699,0.84976405,10.534514427185059,7.969432830810547
Places365_val_00000444.jpg,29.722880261777345,0.96942574,5.347778797149658,3.6707019805908203
Places365_val_00000455.jpg,26.144747770241135,0.96067667,8.352757453918457,4.954537391662598
Places365_val_00000456.jpg,30.379851208276296,0.99414665,4.963220596313477,3.0044944286346436
Places365_val_00000464.jpg,30.597333613256517,0.9888051,6.126091003417969,2.6776986122131348
Places365_val_00000472.jpg,20.361808031505287,0.91663074,12.475024223327637,6.792561054229736
Places365_val_00000477.jpg,28.885196475546557,0.980933,5.757681369781494,3.956634044647217
Places365_val_00000480.jpg,20.453919340375144,0.90490437,13.012598991394043,6.2402729988098145
Places365_val_00000482.jpg,30.803599055960014,0.9940552,4.925481796264648,2.8740150928497314
Places365_val_00000490.jpg,21.729451426477283,0.97235566,12.831949234008789,2.9186112880706787
Places365_val_00000492.jpg,33.34521995432511,0.98861426,3.987128734588623,2.2914462089538574
Places365_val_00000495.jpg,25.801630317173576,0.9657534,8.17458438873291,3.9777369499206543
Places365_val_00000498.jpg,25.610925891545307,0.9624545,7.680612087249756,4.416608810424805
Places365_val_00000502.jpg,21.05607562994228,0.8979795,14.154356002807617,6.841129302978516
Places365_val_00000507.jpg,32.9286672044589,0.98761445,4.1904706954956055,2.9663281440734863
Places365_val_00000516.jpg,25.897306974353086,0.92525643,7.3850626945495605,5.535266876220703
Places365_val_00000517.jpg,12.845334313656506,0.72791916,13.062637329101562,5.11837100982666
Places365_val_00000518.jpg,24.934069638029875,0.9195976,9.508255004882812,4.434066295623779
Places365_val_00000522.jpg,20.030143677438026,0.9259124,13.500863075256348,5.254791736602783
Places365_val_00000532.jpg,23.975944114184383,0.94375247,7.466951370239258,4.568249702453613
Places365_val_00000534.jpg,19.685357808651002,0.8961428,10.480859756469727,4.2105278968811035
Places365_val_00000538.jpg,26.8069181024066,0.9610734,8.195868492126465,5.426677227020264
Places365_val_00000539.jpg,22.545002773636533,0.9511251,11.434941291809082,4.344355583190918
Places365_val_00000551.jpg,27.063776422964878,0.9293075,7.774372100830078,4.1760358810424805
Places365_val_00000552.jpg,22.446710841853154,0.9251953,11.362079620361328,7.277545928955078
Places365_val_00000556.jpg,25.526039597901466,0.9704604,8.887236595153809,5.639007568359375
Places365_val_00000567.jpg,23.10194628888716,0.9092242,7.432857036590576,4.598977088928223
Places365_val_00000569.jpg,24.409613792589905,0.94798213,8.317350387573242,4.412904739379883
Places365_val_00000573.jpg,17.242401116542897,0.8507617,21.448986053466797,11.764602661132812
Places365_val_00000575.jpg,28.470166819286945,0.9844899,5.918534278869629,2.9060401916503906
Places365_val_00000583.jpg,28.074968778650373,0.96657515,7.95456075668335,4.009965419769287
Places365_val_00000584.jpg,26.80388821546913,0.97644067,6.742666244506836,4.851837635040283
Places365_val_00000590.jpg,26.155778728889615,0.95966834,9.484589576721191,3.805997133255005
Places365_val_00000597.jpg,30.013076766651015,0.9825001,5.408608913421631,3.4680087566375732
Places365_val_00000598.jpg,24.537713113593355,0.9410293,7.843698501586914,4.04213285446167
Places365_val_00000610.jpg,25.280104961484383,0.9557422,7.117640495300293,5.365054607391357
Places365_val_00000611.jpg,25.250609298258127,0.96283513,8.700087547302246,4.186412811279297
Places365_val_00000614.jpg,27.103091980226676,0.9699032,7.430750846862793,4.892292499542236
Places365_val_00000615.jpg,22.84038949350706,0.95386,9.356544494628906,7.9978485107421875
Places365_val_00000620.jpg,27.22930666853424,0.95520097,7.165489196777344,4.284971237182617
Places365_val_00000627.jpg,25.896218044602563,0.9582483,7.873015880584717,4.729918003082275
Places365_val_00000641.jpg,27.109498357843897,0.9692704,7.945431232452393,3.7052876949310303
Places365_val_00000644.jpg,30.110764749172215,0.97262925,6.336620330810547,3.7868518829345703
Places365_val_00000651.jpg,29.77368546319658,0.9786911,4.787540435791016,3.9150664806365967
Places365_val_00000653.jpg,25.815562352361404,0.9483935,9.37867259979248,5.014464855194092
Places365_val_00000658.jpg,27.24682508062665,0.8869918,5.498734951019287,3.9806299209594727
Places365_val_00000663.jpg,22.932006129070764,0.9428794,10.946183204650879,6.3787007331848145
Places365_val_00000666.jpg,14.26530677888778,0.7819099,22.277910232543945,7.45876932144165
Places365_val_00000667.jpg,27.038569523997317,0.97414285,7.779250144958496,4.869447708129883
Places365_val_00000668.jpg,21.288343814768446,0.93500453,10.290684700012207,6.26384162902832
Places365_val_00000682.jpg,21.31190389118204,0.89570856,11.030839920043945,8.127435684204102
Places365_val_00000686.jpg,21.4468873447574,0.9441752,13.977533340454102,6.540717124938965
Places365_val_00000687.jpg,21.159904861085863,0.93070155,9.040010452270508,6.074308395385742
Places365_val_00000688.jpg,22.175699161181885,0.9601204,14.069220542907715,4.91405725479126
Places365_val_00000690.jpg,22.887269050349186,0.95884037,10.253010749816895,5.015834331512451
Places365_val_00000691.jpg,21.086210424260376,0.89011794,14.944440841674805,6.971798896789551
Places365_val_00000697.jpg,29.558030387289847,0.97518355,4.214325428009033,4.405723571777344
Places365_val_00000701.jpg,25.456816341303593,0.95660686,9.191827774047852,3.4773318767547607
Places365_val_00000708.jpg,28.91941803364663,0.95995235,5.411793231964111,3.322066307067871
Places365_val_00000709.jpg,23.172736932191743,0.9280264,8.95884895324707,5.924637317657471
Places365_val_00000715.jpg,26.94482042138443,0.95970076,5.905479907989502,5.2591400146484375
Places365_val_00000716.jpg,21.48910187984814,0.90091413,10.64233684539795,4.951533794403076
Places365_val_00000722.jpg,13.18607437628163,0.5998774,24.536806106567383,7.098742961883545
Places365_val_00000727.jpg,26.79750413076325,0.9463906,6.914756774902344,5.124961853027344
Places365_val_00000732.jpg,34.44546211075167,0.971348,3.6128478050231934,2.641772747039795
Places365_val_00000733.jpg,14.655948520904678,0.8653135,19.257781982421875,3.829908609390259
Places365_val_00000734.jpg,24.610898294050763,0.94862026,8.905189514160156,5.751079082489014
Places365_val_00000740.jpg,28.128581626618043,0.9694622,6.254714488983154,3.7590129375457764
Places365_val_00000747.jpg,29.58341196508048,0.9879959,6.868050575256348,3.16684889793396
Places365_val_00000750.jpg,26.848845104469596,0.96732336,6.5881171226501465,4.512463092803955
Places365_val_00000751.jpg,25.224007866460788,0.9640003,8.72896671295166,4.60835599899292
Places365_val_00000756.jpg,23.928320528268504,0.9307323,13.431315422058105,4.382105827331543
Places365_val_00000761.jpg,25.674143404687623,0.94910437,7.8795318603515625,6.424631118774414
Places365_val_00000765.jpg,23.422597536818664,0.9109523,8.095584869384766,6.266688346862793
Places365_val_00000773.jpg,28.903680860656852,0.9573588,4.6163530349731445,2.77006459236145
Places365_val_00000777.jpg,25.95479766719472,0.9579652,6.4956583976745605,4.670825958251953
Places365_val_00000780.jpg,27.21658577217603,0.97485685,9.167008399963379,3.367807388305664
Places365_val_00000792.jpg,16.69431266788047,0.8003841,16.530811309814453,7.669936180114746
Places365_val_00000793.jpg,26.993137249988287,0.96043473,7.317198753356934,4.2408270835876465
Places365_val_00000794.jpg,33.09327704223697,0.9838349,4.579685211181641,2.2799911499023438
Places365_val_00000796.jpg,22.47283446837789,0.9149042,10.304794311523438,4.154135227203369
Places365_val_00000799.jpg,16.291036557138675,0.8661156,15.233551025390625,4.256263732910156
Places365_val_00000800.jpg,23.477853408003245,0.9263773,12.494505882263184,4.325729846954346
Places365_val_00000801.jpg,18.72732471317462,0.8994606,13.493827819824219,5.456750392913818
Places365_val_00000818.jpg,19.89124570005673,0.8801692,8.048521995544434,8.306062698364258
Places365_val_00000819.jpg,13.314430828902788,0.73839325,21.3623104095459,6.472604751586914
Places365_val_00000820.jpg,26.710532014219865,0.9557093,9.36170482635498,4.475522518157959
Places365_val_00000832.jpg,26.21355041755755,0.95123124,6.2631049156188965,5.730452537536621
Places365_val_00000834.jpg,21.017239483260227,0.9431772,11.317427635192871,9.155001640319824
Places365_val_00000839.jpg,27.015957116815493,0.969394,7.7827863693237305,3.0617477893829346
Places365_val_00000842.jpg,19.80807558681456,0.83499455,14.354546546936035,6.5866007804870605
Places365_val_00000847.jpg,22.212432104147346,0.9565353,10.489340782165527,4.631076812744141
Places365_val_00000849.jpg,24.060746997736114,0.9657123,9.199423789978027,5.469281196594238
Places365_val_00000861.jpg,24.376301083923252,0.9639012,9.727596282958984,4.438311576843262
Places365_val_00000863.jpg,28.66763252562204,0.9720769,5.435678005218506,4.195258617401123
Places365_val_00000871.jpg,16.792542372152695,0.8118624,16.348939895629883,9.500643730163574
Places365_val_00000880.jpg,28.80854566928795,0.9668522,5.3879594802856445,4.109130859375
Places365_val_00000887.jpg,22.90446863873186,0.8020976,9.845011711120605,6.424210548400879
Places365_val_00000888.jpg,26.520898454798004,0.97651285,7.654257774353027,4.375870227813721
Places365_val_00000889.jpg,26.972910665182077,0.9571588,5.819805145263672,4.044755458831787
Places365_val_00000896.jpg,17.400562228809548,0.90855575,17.613454818725586,6.302281856536865
Places365_val_00000905.jpg,21.81204024543597,0.9335666,12.142702102661133,7.051161289215088
Places365_val_00000915.jpg,24.56579274397868,0.8930828,7.218448638916016,7.432161808013916
Places365_val_00000918.jpg,24.371456056425433,0.8167234,9.504501342773438,6.585330009460449
Places365_val_00000923.jpg,26.519726148689656,0.97439224,7.453676223754883,4.500010013580322
Places365_val_00000932.jpg,23.300152267628228,0.9659942,10.647046089172363,4.811317443847656
Places365_val_00000936.jpg,23.288689509203564,0.9423135,8.681990623474121,4.9117960929870605
Places365_val_00000940.jpg,19.936511952637865,0.8666411,12.036515235900879,6.677639961242676
Places365_val_00000942.jpg,21.91020847910164,0.936848,12.757964134216309,5.261615753173828
Places365_val_00000946.jpg,20.792016219553325,0.8510538,14.739019393920898,6.866837978363037
Places365_val_00000948.jpg,23.49773491121844,0.9564858,9.710391998291016,5.8636016845703125
Places365_val_00000952.jpg,23.246571883870274,0.91818476,9.080070495605469,6.152268409729004
Places365_val_00000955.jpg,20.015975819711066,0.9194233,11.012089729309082,7.178220748901367
Places365_val_00000958.jpg,23.827170345989245,0.9750107,8.830493927001953,4.184028625488281
Places365_val_00000959.jpg,30.809717504178607,0.98751754,4.943231105804443,3.6776092052459717
Places365_val_00000963.jpg,22.06423745344705,0.94679576,10.628674507141113,7.051914691925049
Places365_val_00000967.jpg,25.15568322301235,0.9539407,7.236595153808594,4.2193074226379395
Places365_val_00000973.jpg,24.42026834837359,0.958282,10.218709945678711,3.999772310256958
Places365_val_00000977.jpg,25.395590063792902,0.9657655,8.012950897216797,5.019818305969238
Places365_val_00000980.jpg,23.686229985139782,0.92855424,7.997023582458496,5.524932384490967
Places365_val_00000983.jpg,27.061880047972892,0.96652746,6.471506595611572,4.180783271789551
Places365_val_00000984.jpg,26.993822486522117,0.9668551,7.024867057800293,4.139187335968018
Places365_val_00000989.jpg,23.158831307724256,0.95469904,10.687416076660156,5.36841344833374
Places365_val_00000992.jpg,25.552622538468647,0.9589235,7.600089073181152,6.169262886047363
Places365_val_00000994.jpg,28.40044123217632,0.95966625,4.610955715179443,3.5383009910583496
Places365_val_00000998.jpg,25.502053652757162,0.98262453,7.820109844207764,4.39143705368042
Places365_val_00001000.jpg,26.869673331079994,0.96723753,6.924465179443359,4.214925289154053
Places365_val_00001007.jpg,32.30532519902616,0.98856336,5.168115615844727,2.1613659858703613
Places365_val_00001015.jpg,26.619968072814544,0.97994757,9.553213119506836,3.1915459632873535
Places365_val_00001021.jpg,26.36847407916205,0.94244146,6.627593994140625,4.7233147621154785
Places365_val_00001024.jpg,22.585473407917554,0.9012173,9.635818481445312,4.949165344238281
Places365_val_00001025.jpg,21.045622884976247,0.91681165,12.594171524047852,5.56548547744751
Places365_val_00001028.jpg,26.673627245809406,0.97418,9.840733528137207,4.797452449798584
Places365_val_00001034.jpg,29.38653059801066,0.98178935,5.6197004318237305,3.613193988800049
Places365_val_00001039.jpg,27.510737063238082,0.97487265,5.3946027755737305,4.575510025024414
Places365_val_00001045.jpg,29.385868459246645,0.9819572,5.26503324508667,3.43428373336792
Places365_val_00001052.jpg,23.132342351532817,0.9516306,9.4469575881958,6.028165340423584
Places365_val_00001054.jpg,24.139735408164448,0.973701,11.326301574707031,4.216909885406494
Places365_val_00001055.jpg,20.20322174274279,0.8956515,12.127070426940918,5.754339218139648
Places365_val_00001062.jpg,23.09403090710125,0.9452303,11.79397201538086,9.05546760559082
Places365_val_00001080.jpg,18.22841724373266,0.85018635,15.024880409240723,5.473320484161377
Places365_val_00001088.jpg,25.202295105812066,0.95675963,8.006780624389648,4.364291667938232
Places365_val_00001090.jpg,28.512629046473595,0.9794967,7.100361347198486,3.9577085971832275
Places365_val_00001103.jpg,29.594998665385205,0.97874516,5.611223220825195,4.177290439605713
Places365_val_00001107.jpg,29.271532594317012,0.97059965,6.308862686157227,4.092735290527344
Places365_val_00001110.jpg,22.295210198647112,0.942782,12.981369018554688,3.606386661529541
Places365_val_00001117.jpg,22.84279860832863,0.9370222,7.260900497436523,4.163182258605957
Places365_val_00001121.jpg,29.209360578500622,0.915147,10.152044296264648,4.271612644195557
Places365_val_00001130.jpg,28.56517291467304,0.9852867,7.096220970153809,3.330866813659668
Places365_val_00001134.jpg,18.804077297859394,0.90063524,9.500951766967773,5.905355453491211
Places365_val_00001142.jpg,28.581447443978966,0.97042996,7.281046390533447,4.521699905395508
Places365_val_00001157.jpg,20.242366145177524,0.9290914,12.928070068359375,6.208292007446289
Places365_val_00001162.jpg,19.82976034215475,0.921185,12.92750358581543,8.954168319702148
Places365_val_00001164.jpg,17.84404339926003,0.9171901,12.922382354736328,8.219170570373535
Places365_val_00001166.jpg,31.654108825642382,0.9856221,6.502517223358154,2.938101053237915
Places365_val_00001176.jpg,22.452004860555657,0.9420659,15.563942909240723,4.5920329093933105
Places365_val_00001177.jpg,25.981107958080287,0.9660099,7.861120700836182,5.102369785308838
Places365_val_00001182.jpg,24.256348084097603,0.9313479,9.318375587463379,5.4741082191467285
Places365_val_00001186.jpg,25.188089963784396,0.9224589,6.98621940612793,4.42136812210083
Places365_val_00001195.jpg,24.10850451678595,0.9696088,10.999751091003418,4.801262378692627
Places365_val_00001196.jpg,26.951157667363958,0.9744466,6.823758125305176,3.7204978466033936
Places365_val_00001199.jpg,21.291661052306413,0.9221876,11.157880783081055,6.437681198120117
Places365_val_00001200.jpg,24.109938825733398,0.9376591,7.953096866607666,5.692341327667236
Places365_val_00001208.jpg,28.765591704279565,0.9811153,6.700809478759766,3.5308878421783447
Places365_val_00001212.jpg,19.939502177725085,0.89726615,13.343619346618652,7.780314922332764
Places365_val_00001214.jpg,24.211495381719725,0.95864266,9.942094802856445,3.198975086212158
Places365_val_00001218.jpg,26.378345030454167,0.9379303,6.226734638214111,6.035080909729004
Places365_val_00001221.jpg,29.662086910023024,0.9834833,6.382490634918213,3.610299825668335
Places365_val_00001232.jpg,33.451892537982964,0.98835737,3.915144681930542,2.246203660964966
Places365_val_00001237.jpg,36.17681107582794,0.98753023,3.1341872215270996,1.9914305210113525
Places365_val_00001247.jpg,27.05145853392436,0.97095937,6.832732200622559,4.520809173583984
Places365_val_00001260.jpg,30.046302946891792,0.98346704,5.134685039520264,3.713129758834839
Places365_val_00001265.jpg,18.700204556152787,0.90366954,11.095946311950684,7.716818809509277
Places365_val_00001271.jpg,26.986060389437668,0.9641285,7.050049304962158,2.7400925159454346
Places365_val_00001276.jpg,22.030696758586746,0.8823941,5.476410388946533,6.656080722808838
Places365_val_00001278.jpg,19.422070486777574,0.89442706,11.790531158447266,8.585957527160645
Places365_val_00001279.jpg,22.75617206977572,0.9191261,11.872060775756836,5.5599565505981445
Places365_val_00001283.jpg,16.852385461088005,0.82311606,18.345985412597656,6.634180068969727
Places365_val_00001289.jpg,28.75922786179103,0.96496373,5.813827991485596,4.031960487365723
Places365_val_00001294.jpg,27.74361822716105,0.98003167,6.663050651550293,4.054065227508545
Places365_val_00001298.jpg,27.13210480602229,0.9706852,7.452183723449707,5.259500503540039
Places365_val_00001306.jpg,21.742389559057788,0.9290821,11.58955192565918,5.680943965911865
Places365_val_00001307.jpg,21.347990363327018,0.9440985,13.084916114807129,2.7928311824798584
Places365_val_00001311.jpg,31.463293889568305,0.98941225,4.669605255126953,2.6595585346221924
Places365_val_00001321.jpg,23.716869280689544,0.9468309,10.635475158691406,6.254331111907959
Places365_val_00001324.jpg,24.781380476065586,0.9634423,8.02719783782959,4.215756416320801
Places365_val_00001326.jpg,25.388415436399928,0.968193,9.095442771911621,5.447793960571289
Places365_val_00001328.jpg,24.997405106192176,0.9589196,8.414080619812012,5.754302024841309
Places365_val_00001334.jpg,17.03499612676102,0.90629774,15.584617614746094,2.5540876388549805
Places365_val_00001339.jpg,23.090281035742972,0.969471,13.335552215576172,4.864041805267334
Places365_val_00001340.jpg,21.56058219879594,0.87749434,9.302105903625488,5.479677677154541
Places365_val_00001353.jpg,20.78099368768153,0.8444063,7.6328935623168945,8.157883644104004
Places365_val_00001356.jpg,28.19086336648795,0.9626898,5.86828088760376,3.964047908782959
Places365_val_00001357.jpg,26.779048654386468,0.96968365,8.346570014953613,4.1226887702941895
Places365_val_00001364.jpg,27.289631975988566,0.9573674,5.927200794219971,5.185110092163086
Places365_val_00001368.jpg,27.35109422566817,0.9842983,5.668529987335205,3.986818790435791
Places365_val_00001386.jpg,18.96841644689959,0.8588602,9.559442520141602,8.19293212890625
Places365_val_00001389.jpg,14.185928948179175,0.71434337,16.592397689819336,8.501198768615723
Places365_val_00001390.jpg,21.392417639823748,0.9138673,10.390127182006836,6.800933361053467
Places365_val_00001391.jpg,26.375414059931266,0.9776668,7.615711212158203,4.974059104919434
Places365_val_00001393.jpg,30.013613302209983,0.9829338,5.066801071166992,4.051024436950684
Places365_val_00001396.jpg,26.349554541773664,0.9735573,7.351099491119385,4.907923698425293
Places365_val_00001406.jpg,22.497808424591305,0.9624329,9.934730529785156,5.615957260131836
Places365_val_00001407.jpg,27.90345661542127,0.9594962,6.789937973022461,3.6256749629974365
Places365_val_00001408.jpg,31.308529608065285,0.97736406,5.991331577301025,3.6525161266326904
Places365_val_00001410.jpg,20.63076509311614,0.94283,12.100751876831055,7.47231912612915
Places365_val_00001415.jpg,32.77138723116045,0.9807267,3.5585103034973145,2.6563849449157715
Places365_val_00001416.jpg,25.215327237632494,0.9656901,8.593527793884277,4.772366523742676
Places365_val_00001418.jpg,28.158946840413815,0.95292264,4.590601444244385,3.9662933349609375
Places365_val_00001419.jpg,18.01779090313004,0.82970446,15.383830070495605,4.696598529815674
Places365_val_00001423.jpg,23.082572298992623,0.95081383,8.43953800201416,4.2659382820129395
Places365_val_00001425.jpg,23.035557726971412,0.9031615,11.33775520324707,5.025200843811035
Places365_val_00001426.jpg,20.76774226811026,0.68622726,11.542932510375977,5.7765583992004395
Places365_val_00001432.jpg,29.73977434749978,0.9708379,4.678335189819336,2.681790590286255
Places365_val_00001435.jpg,26.622240001753138,0.97686434,9.087896347045898,4.207983016967773
Places365_val_00001437.jpg,20.68406951545091,0.91865236,12.370813369750977,5.280641555786133
Places365_val_00001443.jpg,31.343400188595897,0.9852826,6.996974945068359,2.5933001041412354
Places365_val_00001446.jpg,24.77290056125325,0.9655487,9.88412857055664,6.110249042510986
Places365_val_00001447.jpg,21.83226497572175,0.92118615,11.89393424987793,5.380215167999268
